id,unlock_date,lock_date,station_unlock,station_lock,trip_minutes
295618,2022-05-05T19:52:08,2022-05-05T19:52:26,166.0,174.0,0.3
295619,2022-05-05T19:52:08,2022-05-05T20:08:07,43.0,221.0,15.98
295620,2022-05-05T19:52:09,2022-05-05T20:11:05,19.0,89.0,18.93
295621,2022-05-05T19:52:12,2022-05-05T20:01:46,132.0,13.0,9.57
295622,2022-05-05T19:52:16,2022-05-05T20:39:33,172.0,193.0,47.28
295623,2022-05-05T19:52:21,2022-05-05T19:58:41,55.0,19.0,6.33
295624,2022-05-05T19:52:21,2022-05-05T20:08:12,8.0,46.0,15.85
295625,2022-05-05T19:52:23,2022-05-05T20:00:06,218.0,122.0,7.72
295626,2022-05-05T19:52:23,2022-05-05T20:03:50,250.0,105.0,11.45
295627,2022-05-05T19:52:23,2022-05-05T20:22:49,124.0,138.0,30.43
295628,2022-05-05T19:52:28,2022-05-05T20:12:47,134.0,47.0,20.32
295629,2022-05-05T19:52:28,2022-05-05T20:33:53,208.0,208.0,41.42
295630,2022-05-05T19:52:29,2022-05-05T20:03:38,83.0,221.0,11.15
295631,2022-05-05T19:52:30,2022-05-05T19:59:09,90.0,103.0,6.65
295632,2022-05-05T19:52:31,2022-05-05T20:08:54,113.0,204.0,16.38
295633,2022-05-05T19:52:34,2022-05-05T20:01:18,210.0,139.0,8.73
295634,2022-05-05T19:52:35,2022-05-05T19:56:02,127.0,176.0,3.45
295635,2022-05-05T19:52:35,2022-05-05T19:56:46,38.0,45.0,4.18
295636,2022-05-05T19:52:39,2022-05-05T20:10:24,224.0,149.0,17.75
295637,2022-05-05T19:52:39,2022-05-05T20:15:04,264.0,74.0,22.42
295638,2022-05-05T19:52:40,2022-05-05T20:07:25,164.0,10.0,14.75
295639,2022-05-05T19:52:42,2022-05-05T19:59:17,41.0,25.0,6.58
295640,2022-05-05T19:52:46,2022-05-05T20:01:20,172.0,216.0,8.57
295641,2022-05-05T19:52:48,2022-05-05T19:56:20,27.0,26.0,3.53
295642,2022-05-05T19:52:55,2022-05-05T20:01:19,19.0,15.0,8.4
295643,2022-05-05T19:52:57,2022-05-05T19:57:31,208.0,161.0,4.57
295644,2022-05-05T19:53:01,2022-05-05T20:02:32,109.0,104.0,9.52
295645,2022-05-05T19:53:05,2022-05-05T19:58:43,177.0,41.0,5.63
295646,2022-05-05T19:53:12,2022-05-05T20:16:08,120.0,145.0,22.93
295647,2022-05-05T19:53:19,2022-05-05T19:54:18,57.0,57.0,0.98
295648,2022-05-05T19:53:24,2022-05-05T19:53:54,124.0,124.0,0.5
295649,2022-05-05T19:53:28,2022-05-05T20:03:33,62.0,209.0,10.08
295650,2022-05-05T19:53:30,2022-05-05T19:58:00,13.0,163.0,4.5
295651,2022-05-05T19:53:30,2022-05-05T19:59:17,189.0,99.0,5.78
295652,2022-05-05T19:53:30,2022-05-05T20:05:08,57.0,169.0,11.63
295653,2022-05-05T19:53:31,2022-05-05T19:53:50,170.0,170.0,0.32
295654,2022-05-05T19:53:34,2022-05-05T20:02:08,57.0,26.0,8.57
295655,2022-05-05T19:53:34,2022-05-05T20:02:31,125.0,218.0,8.95
295656,2022-05-05T19:53:35,2022-05-05T20:09:35,81.0,180.0,16.0
295657,2022-05-05T19:53:46,2022-05-05T20:02:00,59.0,164.0,8.23
295658,2022-05-05T19:53:51,2022-05-05T20:08:23,30.0,179.0,14.53
295659,2022-05-05T19:53:57,2022-05-05T19:54:42,260.0,260.0,0.75
295660,2022-05-05T19:54:03,2022-05-05T20:06:23,208.0,213.0,12.33
295661,2022-05-05T19:54:14,2022-05-05T20:06:41,30.0,90.0,12.45
295662,2022-05-05T19:54:15,2022-05-05T20:06:55,170.0,74.0,12.67
295663,2022-05-05T19:54:21,2022-05-05T20:22:59,169.0,233.0,28.63
295664,2022-05-05T19:54:25,2022-05-05T20:09:57,226.0,236.0,15.53
295665,2022-05-05T19:54:25,2022-05-05T20:14:02,136.0,224.0,19.62
295666,2022-05-05T19:54:33,2022-05-05T20:05:01,57.0,18.0,10.47
295667,2022-05-05T19:54:35,2022-05-05T20:07:08,103.0,129.0,12.55
295668,2022-05-05T19:54:36,2022-05-05T20:04:04,124.0,133.0,9.47
295669,2022-05-05T19:54:40,2022-05-05T20:06:06,138.0,256.0,11.43
295670,2022-05-05T19:54:41,2022-05-05T20:09:13,226.0,64.0,14.53
295671,2022-05-05T19:54:42,2022-05-05T20:12:47,223.0,243.0,18.08
295672,2022-05-05T19:54:47,2022-05-05T20:00:20,83.0,84.0,5.55
295673,2022-05-05T19:54:48,2022-05-05T20:10:56,265.0,3.0,16.13
295674,2022-05-05T19:54:48,2022-05-05T20:26:02,93.0,163.0,31.23
295675,2022-05-05T19:54:54,2022-05-05T20:17:05,189.0,83.0,22.18
295676,2022-05-05T19:54:59,2022-05-05T20:15:24,210.0,45.0,20.42
295677,2022-05-05T19:55:01,2022-05-05T20:09:23,187.0,38.0,14.37
295678,2022-05-05T19:55:14,2022-05-05T19:58:10,8.0,169.0,2.93
295679,2022-05-05T19:55:17,2022-05-05T19:55:33,158.0,158.0,0.27
295680,2022-05-05T19:55:17,2022-05-05T20:02:09,102.0,9.0,6.87
295681,2022-05-05T19:55:20,2022-05-05T20:04:26,254.0,219.0,9.1
295682,2022-05-05T19:55:32,2022-05-05T20:14:48,90.0,182.0,19.27
295683,2022-05-05T19:55:32,2022-05-05T23:14:07,221.0,175.0,18.58
295684,2022-05-05T19:55:33,2022-05-05T19:58:39,228.0,226.0,3.1
295685,2022-05-05T19:55:34,2022-05-05T19:55:55,170.0,170.0,0.35
295686,2022-05-05T19:55:41,2022-05-05T19:55:53,158.0,158.0,0.2
295687,2022-05-05T19:55:42,2022-05-05T20:21:43,83.0,145.0,26.02
295688,2022-05-05T19:55:46,2022-05-05T20:12:09,252.0,175.0,16.38
295689,2022-05-05T19:55:47,2022-05-05T20:07:50,64.0,77.0,12.05
295690,2022-05-05T19:55:48,2022-05-05T20:03:07,210.0,212.0,7.32
295691,2022-05-05T19:55:51,2022-05-05T20:10:57,77.0,18.0,15.1
295692,2022-05-05T19:55:54,2022-05-05T21:16:34,102.0,103.0,20.67
295693,2022-05-05T19:55:55,2022-05-05T20:06:33,96.0,2.0,10.63
295694,2022-05-05T19:56:03,2022-05-05T20:04:50,158.0,172.0,8.78
295695,2022-05-05T19:56:03,2022-05-05T20:11:33,101.0,158.0,15.5
295696,2022-05-05T19:56:03,2022-05-05T20:33:46,257.0,25.0,37.72
295697,2022-05-05T19:56:12,2022-05-05T20:07:20,45.0,189.0,11.13
295698,2022-05-05T19:56:17,2022-05-05T20:05:12,132.0,231.0,8.92
295699,2022-05-05T19:56:18,2022-05-05T20:01:12,99.0,7.0,4.9
295700,2022-05-05T19:56:27,2022-05-05T20:18:03,110.0,222.0,21.6
295701,2022-05-05T19:56:30,2022-05-05T20:02:49,145.0,254.0,6.32
295702,2022-05-05T19:56:39,2022-05-05T20:03:10,26.0,19.0,6.52
295703,2022-05-05T19:56:41,2022-05-05T19:57:00,3.0,3.0,0.32
295704,2022-05-05T19:56:41,2022-05-05T21:01:38,78.0,73.0,4.95
295705,2022-05-05T19:56:43,2022-05-05T19:57:04,26.0,26.0,0.35
295706,2022-05-05T19:56:45,2022-05-05T21:27:48,189.0,148.0,31.05
295707,2022-05-05T19:56:46,2022-05-05T20:21:51,83.0,125.0,25.08
295708,2022-05-05T19:56:47,2022-05-05T20:15:01,130.0,184.0,18.23
295709,2022-05-05T19:56:50,2022-05-05T19:57:07,231.0,231.0,0.28
295710,2022-05-05T19:56:50,2022-05-05T20:14:24,197.0,95.0,17.57
295711,2022-05-05T19:56:52,2022-05-05T20:21:16,98.0,131.0,24.4
295712,2022-05-05T19:56:53,2022-05-05T20:01:08,3.0,63.0,4.25
295713,2022-05-05T19:56:56,2022-05-05T20:06:25,45.0,79.0,9.48
295714,2022-05-05T19:56:56,2022-05-05T20:09:49,144.0,2.0,12.88
295715,2022-05-05T19:57:05,2022-05-05T20:09:22,251.0,212.0,12.28
295716,2022-05-05T19:57:05,2022-05-05T20:11:54,106.0,85.0,14.82
295717,2022-05-05T19:57:08,2022-05-05T20:07:47,15.0,169.0,10.65
295718,2022-05-05T19:57:10,2022-05-05T20:15:26,59.0,82.0,18.27
295719,2022-05-05T19:57:13,2022-05-05T19:57:30,231.0,231.0,0.28
295720,2022-05-05T19:57:17,2022-05-05T20:11:46,220.0,176.0,14.48
295721,2022-05-05T19:57:17,2022-05-05T20:12:48,235.0,73.0,15.52
295722,2022-05-05T19:57:19,2022-05-05T20:12:54,157.0,65.0,15.58
295723,2022-05-05T19:57:21,2022-05-05T20:06:58,171.0,75.0,9.62
295724,2022-05-05T19:57:25,2022-05-05T20:03:17,179.0,52.0,5.87
295725,2022-05-05T19:57:28,2022-05-05T20:15:16,58.0,184.0,17.8
295726,2022-05-05T19:57:31,2022-05-05T20:11:43,163.0,269.0,14.2
295727,2022-05-05T19:57:33,2022-05-05T20:02:24,250.0,200.0,4.85
295728,2022-05-05T19:57:34,2022-05-05T20:08:29,73.0,43.0,10.92
295729,2022-05-05T19:57:40,2022-05-05T20:11:33,95.0,17.0,13.88
295730,2022-05-05T19:57:42,2022-05-05T20:09:00,175.0,176.0,11.3
295731,2022-05-05T19:57:48,2022-05-05T20:08:11,264.0,161.0,10.38
295732,2022-05-05T19:57:48,2022-05-05T20:24:54,115.0,227.0,27.1
295733,2022-05-05T19:57:50,2022-05-05T20:24:20,115.0,227.0,26.5
295734,2022-05-05T19:57:54,2022-05-05T19:58:11,136.0,136.0,0.28
295735,2022-05-05T19:57:55,2022-05-05T20:09:47,213.0,210.0,11.87
295736,2022-05-05T19:57:56,2022-05-05T20:09:21,9.0,124.0,11.42
295737,2022-05-05T19:57:57,2022-05-05T20:22:05,177.0,180.0,24.13
295738,2022-05-05T19:57:59,2022-05-05T20:12:03,52.0,124.0,14.07
295739,2022-05-05T19:58:00,2022-05-05T20:05:20,83.0,180.0,7.33
295740,2022-05-05T19:58:03,2022-05-05T20:09:04,177.0,132.0,11.02
295741,2022-05-05T19:58:06,2022-05-05T19:58:30,86.0,86.0,0.4
295742,2022-05-05T19:58:08,2022-05-05T20:07:31,132.0,25.0,9.38
295743,2022-05-05T19:58:10,2022-05-05T20:22:51,245.0,57.0,24.68
295744,2022-05-05T19:58:15,2022-05-05T20:06:12,86.0,134.0,7.95
295745,2022-05-05T19:58:17,2022-05-05T20:05:40,93.0,30.0,7.38
295746,2022-05-05T19:58:21,2022-05-05T20:02:42,212.0,254.0,4.35
295747,2022-05-05T19:58:28,2022-05-05T20:07:54,132.0,39.0,9.43
295748,2022-05-05T19:58:31,2022-05-05T20:15:07,43.0,163.0,16.6
295749,2022-05-05T19:58:33,2022-05-05T19:58:50,211.0,211.0,0.28
295750,2022-05-05T19:58:33,2022-05-05T20:25:36,104.0,135.0,27.05
295751,2022-05-05T19:58:34,2022-05-05T20:14:28,231.0,56.0,15.9
295752,2022-05-05T19:58:37,2022-05-05T20:07:33,177.0,57.0,8.93
295753,2022-05-05T19:58:38,2022-05-05T20:44:59,178.0,138.0,46.35
295754,2022-05-05T19:58:43,2022-05-05T20:03:33,171.0,93.0,4.83
295755,2022-05-05T19:58:43,2022-05-05T20:14:24,26.0,209.0,15.68
295756,2022-05-05T19:58:49,2022-05-05T21:02:27,220.0,220.0,3.63
295757,2022-05-05T19:58:56,2022-05-05T20:11:01,1.0,180.0,12.08
295758,2022-05-05T19:58:56,2022-05-05T20:11:04,86.0,45.0,12.13
295759,2022-05-05T19:58:57,2022-05-05T20:13:42,15.0,135.0,14.75
295760,2022-05-05T19:58:58,2022-05-05T19:59:24,235.0,235.0,0.43
295761,2022-05-05T19:58:59,2022-05-05T19:59:21,16.0,16.0,0.37
295762,2022-05-05T19:59:05,2022-05-05T21:05:20,206.0,175.0,6.25
295763,2022-05-05T19:59:06,2022-05-05T20:19:34,87.0,18.0,20.47
295764,2022-05-05T19:59:11,2022-05-05T19:59:26,38.0,38.0,0.25
295765,2022-05-05T19:59:13,2022-05-05T20:07:47,132.0,13.0,8.57
295766,2022-05-05T19:59:14,2022-05-05T20:43:29,136.0,57.0,44.25
295767,2022-05-05T19:59:16,2022-05-05T20:08:43,111.0,75.0,9.45
295768,2022-05-05T19:59:22,2022-05-05T20:33:22,96.0,90.0,34.0
295769,2022-05-05T19:59:25,2022-05-06T01:09:38,94.0,236.0,10.22
295770,2022-05-05T19:59:29,2022-05-05T20:11:53,46.0,16.0,12.4
295771,2022-05-05T19:59:30,2022-05-05T20:00:20,92.0,92.0,0.83
295772,2022-05-05T19:59:30,2022-05-05T20:14:12,172.0,260.0,14.7
295773,2022-05-05T19:59:32,2022-05-05T20:09:07,139.0,208.0,9.58
295774,2022-05-05T19:59:34,2022-05-05T19:59:46,164.0,164.0,0.2
295775,2022-05-05T19:59:35,2022-05-05T20:05:40,46.0,52.0,6.08
295776,2022-05-05T19:59:36,2022-05-05T20:16:43,43.0,235.0,17.12
295777,2022-05-05T19:59:37,2022-05-05T19:59:45,38.0,38.0,0.13
295778,2022-05-05T19:59:38,2022-05-05T20:14:19,26.0,209.0,14.68
295779,2022-05-05T19:59:39,2022-05-05T20:00:09,202.0,202.0,0.5
295780,2022-05-05T19:59:40,2022-05-05T21:01:49,92.0,166.0,2.15
295781,2022-05-05T19:59:42,2022-05-05T20:12:38,90.0,131.0,12.93
295782,2022-05-05T19:59:43,2022-05-05T20:22:23,211.0,78.0,22.67
295783,2022-05-05T19:59:45,2022-05-05T20:13:23,184.0,50.0,13.63
295784,2022-05-05T19:59:47,2022-05-05T20:12:01,83.0,67.0,12.23
295785,2022-05-05T19:59:52,2022-05-05T20:07:01,235.0,220.0,7.15
295786,2022-05-05T19:59:55,2022-05-05T20:11:56,122.0,45.0,12.02
295787,2022-05-05T20:00:00,2022-05-05T20:14:34,38.0,83.0,14.57
295788,2022-05-05T20:00:03,2022-05-05T20:04:48,237.0,248.0,4.75
295789,2022-05-05T20:00:03,2022-05-05T20:10:09,63.0,64.0,10.1
295790,2022-05-05T20:00:07,2022-05-05T20:06:05,103.0,199.0,5.97
295791,2022-05-05T20:00:07,2022-05-05T20:06:21,164.0,157.0,6.23
295792,2022-05-05T20:00:12,2022-05-05T20:07:23,157.0,11.0,7.18
295793,2022-05-05T20:00:12,2022-05-05T20:26:23,90.0,212.0,26.18
295794,2022-05-05T20:00:16,2022-05-05T20:12:51,75.0,31.0,12.58
295795,2022-05-05T20:00:25,2022-05-05T20:00:42,216.0,216.0,0.28
295796,2022-05-05T20:00:25,2022-05-05T20:03:59,41.0,50.0,3.57
295797,2022-05-05T20:00:25,2022-05-05T20:21:43,120.0,120.0,21.3
295798,2022-05-05T20:00:25,2022-05-05T20:23:43,212.0,132.0,23.3
295799,2022-05-05T20:00:28,2022-05-05T20:17:15,164.0,132.0,16.78
295800,2022-05-05T20:00:30,2022-05-05T20:10:25,41.0,16.0,9.92
295801,2022-05-05T20:00:30,2022-05-05T20:24:56,202.0,224.0,24.43
295802,2022-05-05T20:00:35,2022-05-05T20:11:13,62.0,129.0,10.63
295803,2022-05-05T20:00:36,2022-05-05T20:07:02,124.0,13.0,6.43
295804,2022-05-05T20:00:41,2022-05-05T20:15:02,269.0,213.0,14.35
295805,2022-05-05T20:00:49,2022-05-05T20:11:56,31.0,49.0,11.12
295806,2022-05-05T20:00:50,2022-05-05T20:30:45,136.0,63.0,29.92
295807,2022-05-05T20:00:53,2022-05-05T20:06:58,17.0,41.0,6.08
295808,2022-05-05T20:01:00,2022-05-05T20:19:20,100.0,87.0,18.33
295809,2022-05-05T20:01:03,2022-05-05T20:08:42,176.0,186.0,7.65
295810,2022-05-05T20:01:04,2022-05-05T20:14:58,47.0,26.0,13.9
295811,2022-05-05T20:01:09,2022-05-05T21:01:46,87.0,166.0,0.62
295812,2022-05-05T20:01:10,2022-05-05T20:04:57,180.0,55.0,3.78
295813,2022-05-05T20:01:11,2022-05-05T20:06:40,124.0,13.0,5.48
295814,2022-05-05T20:01:17,2022-05-05T20:34:58,216.0,216.0,33.68
295815,2022-05-05T20:01:19,2022-05-05T20:15:48,204.0,113.0,14.48
295816,2022-05-05T20:01:24,2022-05-05T20:10:54,43.0,25.0,9.5
295817,2022-05-05T20:01:33,2022-05-05T20:30:01,197.0,60.0,28.47
295818,2022-05-05T20:01:40,2022-05-05T20:11:41,168.0,62.0,10.02
295819,2022-05-05T20:01:40,2022-05-05T20:52:38,18.0,13.0,50.97
295820,2022-05-05T20:01:45,2022-05-05T20:23:47,252.0,172.0,22.03
295821,2022-05-05T20:01:47,2022-05-05T20:15:21,84.0,189.0,13.57
295822,2022-05-05T20:01:48,2022-05-05T20:10:49,132.0,14.0,9.02
295823,2022-05-05T20:01:52,2022-05-05T20:14:38,232.0,46.0,12.77
295824,2022-05-05T20:01:56,2022-05-05T20:15:19,156.0,41.0,13.38
295825,2022-05-05T20:02:00,2022-05-05T20:15:55,94.0,156.0,13.92
295826,2022-05-05T20:02:00,2022-05-05T20:24:18,103.0,30.0,22.3
295827,2022-05-05T20:02:00,2022-05-05T20:25:13,185.0,160.0,23.22
295828,2022-05-05T20:02:02,2022-05-05T20:10:43,16.0,48.0,8.68
295829,2022-05-05T20:02:06,2022-05-05T20:22:14,156.0,42.0,20.13
295830,2022-05-05T20:02:09,2022-05-05T20:09:36,249.0,238.0,7.45
295831,2022-05-05T20:02:13,2022-05-05T20:07:33,103.0,75.0,5.33
295832,2022-05-05T20:02:13,2022-05-05T20:18:30,148.0,12.0,16.28
295833,2022-05-05T20:02:17,2022-05-05T20:26:32,149.0,46.0,24.25
295834,2022-05-05T20:02:19,2022-05-05T20:24:31,265.0,220.0,22.2
295835,2022-05-05T20:02:22,2022-05-05T20:03:08,166.0,166.0,0.77
295836,2022-05-05T20:02:26,2022-05-05T20:02:38,159.0,159.0,0.2
295837,2022-05-05T20:02:37,2022-05-05T20:15:49,8.0,189.0,13.2
295838,2022-05-05T20:02:41,2022-05-05T20:15:47,221.0,52.0,13.1
295839,2022-05-05T20:02:41,2022-05-05T20:27:43,82.0,158.0,25.03
295840,2022-05-05T20:02:44,2022-05-05T20:07:48,27.0,63.0,5.07
295841,2022-05-05T20:02:45,2022-05-05T20:30:19,216.0,128.0,27.57
295842,2022-05-05T20:02:55,2022-05-05T20:10:58,163.0,145.0,8.05
295843,2022-05-05T20:03:00,2022-05-05T20:13:30,212.0,30.0,10.5
295844,2022-05-05T20:03:01,2022-05-05T20:07:35,209.0,149.0,4.57
295845,2022-05-05T20:03:01,2022-05-05T20:18:52,58.0,181.0,15.85
295846,2022-05-05T20:03:01,2022-05-05T20:23:25,155.0,6.0,20.4
295847,2022-05-05T20:03:05,2022-05-05T20:03:13,267.0,267.0,0.13
295848,2022-05-05T20:03:07,2022-05-05T20:08:31,87.0,190.0,5.4
295849,2022-05-05T20:03:12,2022-05-05T20:19:05,97.0,72.0,15.88
295850,2022-05-05T20:03:16,2022-05-05T20:03:30,26.0,26.0,0.23
295851,2022-05-05T20:03:17,2022-05-05T20:07:45,166.0,170.0,4.47
295852,2022-05-05T20:03:18,2022-05-05T20:16:44,77.0,1.0,13.43
295853,2022-05-05T20:03:18,2022-05-05T20:25:37,15.0,186.0,22.32
295854,2022-05-05T20:03:19,2022-05-05T20:06:13,179.0,180.0,2.9
295855,2022-05-05T20:03:19,2022-05-05T20:12:13,18.0,45.0,8.9
295856,2022-05-05T20:03:19,2022-05-05T20:13:28,254.0,118.0,10.15
295857,2022-05-05T20:03:19,2022-05-05T20:22:52,157.0,139.0,19.55
295858,2022-05-05T20:03:34,2022-05-05T20:13:20,254.0,118.0,9.77
295859,2022-05-05T20:03:35,2022-05-05T20:13:34,95.0,219.0,9.98
295860,2022-05-05T20:03:36,2022-05-05T20:13:04,162.0,163.0,9.47
295861,2022-05-05T20:03:51,2022-05-05T20:10:31,251.0,195.0,6.67
295862,2022-05-05T20:04:04,2022-05-05T20:14:22,4.0,252.0,10.3
295863,2022-05-05T20:04:08,2022-05-05T20:23:30,97.0,57.0,19.37
295864,2022-05-05T20:04:09,2022-05-05T20:12:17,214.0,149.0,8.13
295865,2022-05-05T20:04:09,2022-05-05T20:22:54,181.0,7.0,18.75
295866,2022-05-05T20:04:11,2022-05-05T20:21:08,194.0,137.0,16.95
295867,2022-05-05T20:04:11,2022-05-05T20:26:07,204.0,37.0,21.93
295868,2022-05-05T20:04:15,2022-05-05T20:04:24,180.0,180.0,0.15
295869,2022-05-05T20:04:15,2022-05-05T20:14:58,18.0,224.0,10.72
295870,2022-05-05T20:04:16,2022-05-05T20:12:22,214.0,149.0,8.1
295871,2022-05-05T20:04:20,2022-05-05T20:39:08,71.0,262.0,34.8
295872,2022-05-05T20:04:22,2022-05-05T20:39:29,71.0,262.0,35.12
295873,2022-05-05T20:04:25,2022-05-05T20:10:53,122.0,132.0,6.47
295874,2022-05-05T20:04:25,2022-05-05T20:22:45,189.0,169.0,18.33
295875,2022-05-05T20:04:26,2022-05-05T20:28:10,222.0,2.0,23.73
295876,2022-05-05T20:04:28,2022-05-05T20:21:36,141.0,16.0,17.13
295877,2022-05-05T20:04:31,2022-05-05T20:17:28,79.0,177.0,12.95
295878,2022-05-05T20:04:34,2022-05-05T20:14:14,124.0,19.0,9.67
295879,2022-05-05T20:04:35,2022-05-05T20:10:36,26.0,5.0,6.02
295880,2022-05-05T20:04:53,2022-05-05T20:13:59,207.0,169.0,9.1
295881,2022-05-05T20:05:02,2022-05-05T20:23:26,204.0,58.0,18.4
295882,2022-05-05T20:05:07,2022-05-05T20:08:45,217.0,217.0,3.63
295883,2022-05-05T20:05:12,2022-05-05T20:33:40,141.0,43.0,28.47
295884,2022-05-05T20:05:17,2022-05-05T20:14:00,43.0,71.0,8.72
295885,2022-05-05T20:05:18,2022-05-05T20:13:05,15.0,118.0,7.78
295886,2022-05-05T20:05:25,2022-05-05T20:15:32,42.0,119.0,10.12
295887,2022-05-05T20:05:25,2022-05-05T20:19:27,55.0,6.0,14.03
295888,2022-05-05T20:05:25,2022-05-05T21:09:08,72.0,91.0,3.72
295889,2022-05-05T20:05:32,2022-05-05T20:06:11,82.0,82.0,0.65
295890,2022-05-05T20:05:34,2022-05-05T21:07:12,72.0,91.0,1.63
295891,2022-05-05T20:05:42,2022-05-05T20:18:11,153.0,58.0,12.48
295892,2022-05-05T20:05:42,2022-05-05T20:21:17,192.0,169.0,15.58
295893,2022-05-05T20:05:46,2022-05-05T20:22:16,181.0,1.0,16.5
295894,2022-05-05T20:05:53,2022-05-05T20:19:33,82.0,45.0,13.67
295895,2022-05-05T20:05:54,2022-05-05T20:14:51,4.0,157.0,8.95
295896,2022-05-05T20:05:57,2022-05-05T20:20:44,25.0,85.0,14.78
295897,2022-05-05T20:06:04,2022-05-05T20:11:51,38.0,42.0,5.78
295898,2022-05-05T20:06:04,2022-05-05T20:15:04,51.0,244.0,9.0
295899,2022-05-05T20:06:04,2022-05-05T20:20:11,66.0,197.0,14.12
295900,2022-05-05T20:06:05,2022-05-05T20:28:35,45.0,228.0,22.5
295901,2022-05-05T20:06:09,2022-05-05T20:22:48,187.0,10.0,16.65
295902,2022-05-05T20:06:10,2022-05-05T20:14:26,172.0,204.0,8.27
295903,2022-05-05T20:06:12,2022-05-05T20:19:17,181.0,38.0,13.08
295904,2022-05-05T20:06:13,2022-05-05T20:18:27,6.0,145.0,12.23
295905,2022-05-05T20:06:17,2022-05-05T20:13:28,64.0,75.0,7.18
295906,2022-05-05T20:06:17,2022-05-05T20:26:57,76.0,9.0,20.67
295907,2022-05-05T20:06:18,2022-05-05T20:08:50,149.0,209.0,2.53
295908,2022-05-05T20:06:21,2022-05-05T20:20:53,25.0,85.0,14.53
295909,2022-05-05T20:06:22,2022-05-05T20:13:11,228.0,77.0,6.82
295910,2022-05-05T20:06:22,2022-05-05T20:18:07,121.0,39.0,11.75
295911,2022-05-05T20:06:38,2022-05-05T20:21:42,180.0,80.0,15.07
295912,2022-05-05T20:06:41,2022-05-05T20:14:45,69.0,129.0,8.07
295913,2022-05-05T20:06:49,2022-05-05T20:20:40,152.0,208.0,13.85
295914,2022-05-05T20:06:51,2022-05-05T20:13:23,82.0,234.0,6.53
295915,2022-05-05T20:06:52,2022-05-05T20:20:37,197.0,104.0,13.75
295916,2022-05-05T20:06:59,2022-05-05T20:08:08,187.0,187.0,1.15
295917,2022-05-05T20:07:00,2022-05-05T20:14:48,213.0,145.0,7.8
295918,2022-05-05T20:07:07,2022-05-05T20:13:29,235.0,178.0,6.37
295919,2022-05-05T20:07:07,2022-05-05T20:15:00,215.0,145.0,7.88
295920,2022-05-05T20:07:13,2022-05-05T20:19:34,90.0,79.0,12.35
295921,2022-05-05T20:07:15,2022-05-05T20:24:05,50.0,26.0,16.83
295922,2022-05-05T20:07:15,2022-05-05T21:12:35,265.0,184.0,5.33
295923,2022-05-05T20:07:17,2022-05-05T20:22:05,235.0,235.0,14.8
295924,2022-05-05T20:07:22,2022-05-05T20:19:01,67.0,32.0,11.65
295925,2022-05-05T20:07:25,2022-05-05T20:18:50,83.0,96.0,11.42
295926,2022-05-05T20:07:26,2022-05-05T20:28:08,79.0,203.0,20.7
295927,2022-05-05T20:07:27,2022-05-05T20:07:39,103.0,103.0,0.2
295928,2022-05-05T20:07:35,2022-05-05T23:19:35,168.0,149.0,12.0
295929,2022-05-05T20:07:37,2022-05-05T20:43:05,139.0,83.0,35.47
295930,2022-05-05T20:07:40,2022-05-05T20:22:52,139.0,169.0,15.2
295931,2022-05-05T20:07:44,2022-05-05T20:22:03,89.0,51.0,14.32
295932,2022-05-05T20:07:47,2022-05-05T20:13:34,213.0,157.0,5.78
295933,2022-05-05T20:07:49,2022-05-05T20:08:29,75.0,75.0,0.67
295934,2022-05-05T20:07:50,2022-05-05T20:12:49,13.0,17.0,4.98
295935,2022-05-05T20:07:50,2022-05-05T20:15:58,163.0,124.0,8.13
295936,2022-05-05T20:07:51,2022-05-05T20:17:11,62.0,183.0,9.33
295937,2022-05-05T20:07:51,2022-05-05T20:41:19,34.0,34.0,33.47
295938,2022-05-05T20:07:55,2022-05-05T20:08:38,103.0,103.0,0.72
295939,2022-05-05T20:07:55,2022-05-05T20:22:56,25.0,65.0,15.02
295940,2022-05-05T20:07:56,2022-05-05T20:24:43,104.0,32.0,16.78
295941,2022-05-05T20:07:57,2022-05-05T20:15:11,11.0,157.0,7.23
295942,2022-05-05T20:07:59,2022-05-05T20:49:48,26.0,34.0,41.82
295943,2022-05-05T20:08:06,2022-05-05T20:09:11,267.0,267.0,1.08
295944,2022-05-05T20:08:08,2022-05-05T20:26:10,163.0,175.0,18.03
295945,2022-05-05T20:08:09,2022-05-05T20:17:21,164.0,17.0,9.2
295946,2022-05-05T20:08:09,2022-05-05T20:37:49,220.0,135.0,29.67
295947,2022-05-05T20:08:12,2022-05-05T20:16:19,170.0,171.0,8.12
295948,2022-05-05T20:08:18,2022-05-05T20:26:45,171.0,253.0,18.45
295949,2022-05-05T20:08:23,2022-05-05T20:15:42,251.0,237.0,7.32
295950,2022-05-05T20:08:24,2022-05-05T20:27:53,135.0,12.0,19.48
295951,2022-05-05T20:08:29,2022-05-05T20:30:37,2.0,67.0,22.13
295952,2022-05-05T20:08:29,2022-05-05T20:37:37,220.0,135.0,29.13
295953,2022-05-05T20:08:30,2022-05-05T20:16:32,187.0,188.0,8.03
295954,2022-05-05T20:08:32,2022-05-05T20:20:41,46.0,9.0,12.15
295955,2022-05-05T20:08:40,2022-05-05T20:20:39,185.0,220.0,11.98
295956,2022-05-05T20:08:40,2022-05-05T20:36:39,265.0,261.0,27.98
295957,2022-05-05T20:08:44,2022-05-05T20:37:21,202.0,87.0,28.62
