trip_id,start_time,end_time,start_station_id,end_station_id,trip_minutes,unlock_lat,unlock_lon,lock_lat,lock_lon,distance_km
407985,2022-05-11 18:18:34,2022-05-11 18:52:40,188,151,34.1,40.4311944,-3.6590555,40.4489101,-3.6952943,3.6450012957660034
407986,2022-05-11 18:18:35,2022-05-11 18:44:31,170,90,25.93,40.401,-3.7043611,40.4250361,-3.6837876,3.1901705717149373
407987,2022-05-11 18:18:38,2022-05-11 18:39:40,99,234,21.03,40.4261851,-3.6738714,40.42620714320088,-3.651034981803642,1.933018425761472
407988,2022-05-11 18:18:38,2022-05-11 18:39:40,99,234,21.03,40.4261851,-3.6738714,40.42620714320088,-3.651034981803642,1.933018425761472
407989,2022-05-11 18:18:42,2022-05-11 18:42:22,235,161,23.67,40.38925864357911,-3.690358964335348,40.4219665,-3.7224983,4.542344691711238
407990,2022-05-11 18:18:42,2022-05-11 18:42:22,235,161,23.67,40.38925864357911,-3.690358964335348,40.4219665,-3.7224983,4.542344691711238
407991,2022-05-11 18:18:50,2022-05-11 18:43:32,88,78,24.7,40.4313576,-3.6838303,40.400789,-3.6744,3.49157224720938
407992,2022-05-11 18:18:52,2022-05-11 18:30:22,124,92,11.5,40.4309524,-3.6993465,40.427736,-3.6832566,1.4080640683005567
407993,2022-05-11 18:18:52,2022-05-11 18:30:22,124,92,11.5,40.4309524,-3.6993465,40.427736,-3.6832566,1.4080640683005567
407994,2022-05-11 18:18:53,2022-05-11 18:25:40,130,127,6.78,40.44156,-3.70164,40.4338516,-3.708439,1.032365484696465
407995,2022-05-11 18:18:53,2022-05-11 18:37:42,106a,173,18.82,40.4251002,-3.6877227,40.3981798,-3.7023918,3.240827284899828
407996,2022-05-11 18:18:53,2022-05-11 18:25:40,130,127,6.78,40.44156,-3.70164,40.4338516,-3.708439,1.032365484696465
407997,2022-05-11 18:18:53,2022-05-11 18:37:42,106a,173,18.82,40.4251002,-3.6877227,40.3981798,-3.7023918,3.240827284899828
407998,2022-05-11 18:18:54,2022-05-11 18:25:17,134,126,6.38,40.4440297,-3.6956047,40.4344731,-3.7015686,1.176418858051017
407999,2022-05-11 18:18:54,2022-05-11 18:25:17,134,126,6.38,40.4440297,-3.6956047,40.4344731,-3.7015686,1.176418858051017
408000,2022-05-11 18:18:55,2022-05-11 18:35:38,200,50,16.72,40.4336944,-3.7046666,40.4083684,-3.6933463,2.9747059005607883
408001,2022-05-11 18:18:55,2022-05-11 18:35:38,200,50,16.72,40.4336944,-3.7046666,40.4083684,-3.6933463,2.9747059005607883
408002,2022-05-11 18:18:57,2022-05-11 18:42:52,84,9,23.92,40.4032501,-3.6726019,40.4156057,-3.7095084,3.413468212236462
408003,2022-05-11 18:18:57,2022-05-11 19:17:25,38,216,58.47,40.4114041,-3.7114762,40.413764,-3.728318,1.4498283027721135
408004,2022-05-11 18:18:57,2022-05-11 18:42:52,84,9,23.92,40.4032501,-3.6726019,40.4156057,-3.7095084,3.413468212236462
408005,2022-05-11 18:19:03,2022-05-11 18:39:55,71,36,20.87,40.4159569,-3.6738865,40.4168,-3.71183,3.213610968826166
408006,2022-05-11 18:19:03,2022-05-11 18:39:55,71,36,20.87,40.4159569,-3.6738865,40.4168,-3.71183,3.213610968826166
408007,2022-05-11 18:19:04,2022-05-11 18:58:54,27,197,39.83,40.4132798,-3.6956178,40.4515833,-3.6780555,4.511088347531818
408008,2022-05-11 18:19:04,2022-05-11 18:58:54,27,197,39.83,40.4132798,-3.6956178,40.4515833,-3.6780555,4.511088347531818
408009,2022-05-11 18:19:08,2022-05-11 18:40:03,206,11,20.92,40.4607502,-3.6989925,40.4269483,-3.7035918,3.778697892825039
408010,2022-05-11 18:19:09,2022-05-11 18:32:17,172,236,13.13,40.4008888,-3.6935833,40.40765396169372,-3.7172213778842007,2.1382213582549645
408011,2022-05-11 18:19:09,2022-05-11 18:32:17,172,236,13.13,40.4008888,-3.6935833,40.40765396169372,-3.7172213778842007,2.1382213582549645
408012,2022-05-11 18:19:11,2022-05-11 18:23:53,45,35,4.7,40.4070358,-3.7110513,40.4141931,-3.7103285,0.7982048001714297
408013,2022-05-11 18:19:11,2022-05-11 18:23:53,45,35,4.7,40.4070358,-3.7110513,40.4141931,-3.7103285,0.7982048001714297
408014,2022-05-11 18:19:15,2022-05-11 18:30:21,212,26,11.1,40.4476666,-3.7041666,40.423855,-3.694475,2.7718702015797505
408015,2022-05-11 18:19:15,2022-05-11 18:30:21,212,26,11.1,40.4476666,-3.7041666,40.423855,-3.694475,2.7718702015797505
408016,2022-05-11 18:19:18,2022-05-11 18:27:28,17,86,8.17,40.4232649,-3.7038312,40.4186516,-3.6933498,1.0248951175860908
408017,2022-05-11 18:19:18,2022-05-11 18:27:28,17,86,8.17,40.4232649,-3.7038312,40.4186516,-3.6933498,1.0248951175860908
408018,2022-05-11 18:19:22,2022-05-11 18:43:17,100,121,23.92,40.42478,-3.67384,40.4017926,-3.6987665,3.3146777387476614
408019,2022-05-11 18:19:22,2022-05-11 18:43:17,100,121,23.92,40.42478,-3.67384,40.4017926,-3.6987665,3.3146777387476614
408020,2022-05-11 18:19:23,2022-05-11 18:37:40,107,176,18.28,40.4215246,-3.6884369,40.39425,-3.6937222,3.06563484800828
408021,2022-05-11 18:19:23,2022-05-11 18:37:40,107,176,18.28,40.4215246,-3.6884369,40.39425,-3.6937222,3.06563484800828
408023,2022-05-11 18:19:28,2022-05-11 18:27:17,235,45,7.82,40.39440607959559,-3.708042972844556,40.4070358,-3.7110513,1.4272777646043473
408024,2022-05-11 18:19:28,2022-05-11 18:27:17,235,45,7.82,40.39440607959559,-3.708042972844556,40.4070358,-3.7110513,1.4272777646043473
408025,2022-05-11 18:19:32,2022-05-11 18:20:08,212,212,0.6,40.398247,-3.716591,40.398247,-3.716591,0.0
408026,2022-05-11 18:19:32,2022-05-11 18:20:08,212,212,0.6,40.398247,-3.716591,40.398247,-3.716591,0.0
408027,2022-05-11 18:19:35,2022-05-11 18:26:23,78,225,6.8,40.400789,-3.6744,40.40248333540473,-3.660188083470652,1.218082697184774
408028,2022-05-11 18:19:35,2022-05-11 18:38:03,95,220,18.47,40.4226584,-3.6870548,40.40617,-3.65122,3.5447805291872347
408029,2022-05-11 18:19:35,2022-05-11 18:26:23,78,225,6.8,40.400789,-3.6744,40.40248333540473,-3.660188083470652,1.218082697184774
408030,2022-05-11 18:19:35,2022-05-11 18:38:03,95,220,18.47,40.4226584,-3.6870548,40.40617,-3.65122,3.5447805291872347
408031,2022-05-11 18:19:39,2022-05-11 19:10:55,38,224,51.27,40.4114041,-3.7114762,40.40913630273305,-3.728533714316331,1.4660461163190486
408032,2022-05-11 18:19:40,2022-05-11 18:30:48,8,121,11.13,40.4278682,-3.6954403,40.4017926,-3.6987665,2.913116772619317
408033,2022-05-11 18:19:40,2022-05-11 18:30:48,8,121,11.13,40.4278682,-3.6954403,40.4017926,-3.6987665,2.913116772619317
408034,2022-05-11 18:19:43,2022-05-11 18:26:58,85,58,7.25,40.421501,-3.680008,40.4222862,-3.697895,1.516679263211832
408035,2022-05-11 18:19:43,2022-05-11 18:26:58,85,58,7.25,40.421501,-3.680008,40.4222862,-3.697895,1.516679263211832
408036,2022-05-11 18:19:48,2022-05-11 18:26:04,9,45,6.27,40.4156057,-3.7095084,40.4070358,-3.7110513,0.9618412169247024
408037,2022-05-11 18:19:48,2022-05-11 18:26:04,9,45,6.27,40.4156057,-3.7095084,40.4070358,-3.7110513,0.9618412169247024
408038,2022-05-11 18:19:51,2022-05-11 18:25:42,104,85,5.85,40.42677,-3.68958,40.421501,-3.680008,0.9998907408707084
408039,2022-05-11 18:19:51,2022-05-11 18:28:16,114,6,8.42,40.4277456,-3.7174158,40.424148,-3.698447,1.6547262415776007
408040,2022-05-11 18:19:51,2022-05-11 18:25:42,104,85,5.85,40.42677,-3.68958,40.421501,-3.680008,0.9998907408707084
408041,2022-05-11 18:19:51,2022-05-11 18:28:16,114,6,8.42,40.4277456,-3.7174158,40.424148,-3.698447,1.6547262415776007
408042,2022-05-11 18:19:52,2022-05-11 19:11:20,101,123,51.47,40.4231526,-3.6691524,40.4306458,-3.7133412,3.8320553735985774
408043,2022-05-11 18:19:52,2022-05-11 19:11:20,101,123,51.47,40.4231526,-3.6691524,40.4306458,-3.7133412,3.8320553735985774
408044,2022-05-11 18:19:56,2022-05-11 18:21:01,158,158,1.08,40.4585318,-3.684715,40.4585318,-3.684715,0.0
408045,2022-05-11 18:19:56,2022-05-11 18:21:01,158,158,1.08,40.4585318,-3.684715,40.4585318,-3.684715,0.0
408046,2022-05-11 18:20:07,2022-05-11 18:32:36,49,1a,12.48,40.4060941,-3.6992759,40.4172137,-3.7018341,1.255269799650373
408047,2022-05-11 18:20:07,2022-05-11 18:32:36,49,1a,12.48,40.4060941,-3.6992759,40.4172137,-3.7018341,1.255269799650373
408048,2022-05-11 18:20:10,2022-05-11 18:33:10,175,67,13.0,40.3962222,-3.6983055,40.4108472,-3.693225,1.6821634435504664
408049,2022-05-11 18:20:10,2022-05-11 18:33:10,175,67,13.0,40.3962222,-3.6983055,40.4108472,-3.693225,1.6821634435504664
408050,2022-05-11 18:20:13,2022-05-11 18:39:07,224,128,18.9,40.40913630273305,-3.728533714316331,40.438994,-3.7154329,3.500339449727176
408051,2022-05-11 18:20:13,2022-05-11 18:39:07,224,128,18.9,40.40913630273305,-3.728533714316331,40.438994,-3.7154329,3.500339449727176
408052,2022-05-11 18:20:14,2022-05-11 18:40:52,145,225,20.63,40.429887,-3.6712823,40.40248333540473,-3.660188083470652,3.188613248879005
408053,2022-05-11 18:20:14,2022-05-11 18:40:52,145,225,20.63,40.429887,-3.6712823,40.40248333540473,-3.660188083470652,3.188613248879005
408054,2022-05-11 18:20:15,2022-05-11 18:26:57,38,47,6.7,40.4114041,-3.7114762,40.4047851,-3.7028265,1.0382910559370322
408055,2022-05-11 18:20:15,2022-05-11 18:26:57,38,47,6.7,40.4114041,-3.7114762,40.4047851,-3.7028265,1.0382910559370322
408056,2022-05-11 18:20:17,2022-05-11 18:21:36,175,175,1.32,40.413736,-3.717487,40.413736,-3.717487,0.0
408057,2022-05-11 18:20:17,2022-05-11 18:21:36,175,175,1.32,40.413736,-3.717487,40.413736,-3.717487,0.0
408058,2022-05-11 18:20:21,2022-05-11 18:39:23,154,31,19.03,40.4548456,-3.6946218,40.4163638,-3.7068969,4.403292162309679
408059,2022-05-11 18:20:21,2022-05-11 19:10:34,38,224,50.22,40.4114041,-3.7114762,40.40913630273305,-3.728533714316331,1.4660461163190486
408060,2022-05-11 18:20:21,2022-05-11 18:39:23,154,31,19.03,40.4548456,-3.6946218,40.4163638,-3.7068969,4.403292162309679
408061,2022-05-11 18:20:25,2022-05-11 18:23:25,145,145,3.0,40.429887,-3.6712823,40.429887,-3.6712823,0.0
408062,2022-05-11 18:20:25,2022-05-11 18:23:25,145,145,3.0,40.429887,-3.6712823,40.429887,-3.6712823,0.0
408063,2022-05-11 18:20:28,2022-05-11 18:52:13,213,119,31.75,40.38895,-3.70017,40.4013216,-3.6863218,1.807693349667402
408064,2022-05-11 18:20:29,2022-05-11 18:34:30,212,33,14.02,40.398247,-3.716591,40.4165039,-3.7030833,2.3300736662970176
408065,2022-05-11 18:20:29,2022-05-11 18:34:30,212,33,14.02,40.398247,-3.716591,40.4165039,-3.7030833,2.3300736662970176
408066,2022-05-11 18:20:30,2022-05-11 18:27:05,165,162,6.58,40.3928821,-3.6975708,40.4034076,-3.7108108,1.6207550140114226
408067,2022-05-11 18:20:30,2022-05-11 18:27:05,165,162,6.58,40.3928821,-3.6975708,40.4034076,-3.7108108,1.6207550140114226
408068,2022-05-11 18:20:33,2022-05-11 18:32:35,139,213,12.03,40.4396792,-3.6907784,40.4535,-3.7032777,1.865606524937794
408069,2022-05-11 18:20:33,2022-05-11 18:32:35,139,213,12.03,40.4396792,-3.6907784,40.4535,-3.7032777,1.865606524937794
408070,2022-05-11 18:20:34,2022-05-11 18:32:29,26,49,11.92,40.423855,-3.694475,40.4060941,-3.6992759,2.016312246189816
408071,2022-05-11 18:20:34,2022-05-11 18:32:29,26,49,11.92,40.423855,-3.694475,40.4060941,-3.6992759,2.016312246189816
408072,2022-05-11 18:20:36,2022-05-11 18:50:39,127,44,30.05,40.4338516,-3.708439,40.4097617,-3.7040666,2.704125583309595
408073,2022-05-11 18:20:36,2022-05-11 18:50:39,127,44,30.05,40.4338516,-3.708439,40.4097617,-3.7040666,2.704125583309595
408074,2022-05-11 18:20:37,2022-05-11 18:35:09,144,125,14.53,40.4323655,-3.6758555,40.4309797,-3.7188898,3.6456529918513625
408075,2022-05-11 18:20:37,2022-05-11 18:35:09,144,125,14.53,40.4323655,-3.6758555,40.4309797,-3.7188898,3.6456529918513625
408076,2022-05-11 18:20:39,2022-05-11 18:20:54,189,189,0.25,40.4351256,-3.6554918,40.4351256,-3.6554918,0.0
408077,2022-05-11 18:20:40,2022-05-11 18:32:33,254,151,11.88,40.46041,-3.67712,40.4489101,-3.6952943,1.9999450851993088
408078,2022-05-11 18:20:40,2022-05-11 18:32:33,254,151,11.88,40.46041,-3.67712,40.4489101,-3.6952943,1.9999450851993088
408079,2022-05-11 18:20:51,2022-05-11 18:50:49,235,200,29.97,40.38925864357911,-3.690358964335348,40.4336944,-3.7046666,5.087352833005474
408080,2022-05-11 18:20:51,2022-05-11 18:50:49,235,200,29.97,40.38925864357911,-3.690358964335348,40.4336944,-3.7046666,5.087352833005474
408081,2022-05-11 18:20:57,2022-05-11 18:35:02,80b,71,14.08,40.4074902,-3.6901234,40.4159569,-3.6738865,1.666164270501101
408082,2022-05-11 18:20:57,2022-05-11 18:55:36,218,8,34.65,40.41053,-3.65779,40.4251906,-3.6977715,3.756822401503789
408083,2022-05-11 18:20:57,2022-05-11 18:35:02,80b,71,14.08,40.4074902,-3.6901234,40.4159569,-3.6738865,1.666164270501101
408084,2022-05-11 18:20:57,2022-05-11 18:55:36,218,8,34.65,40.41053,-3.65779,40.4251906,-3.6977715,3.756822401503789
408085,2022-05-11 18:20:58,2022-05-11 18:34:54,76,108,13.93,40.4071304,-3.6751352,40.4273005,-3.6706024,2.2754037632901323
408086,2022-05-11 18:20:58,2022-05-11 18:34:54,76,108,13.93,40.4071304,-3.6751352,40.4273005,-3.6706024,2.2754037632901323
408087,2022-05-11 18:20:59,2022-05-11 18:28:17,8,57,7.3,40.4278682,-3.6954403,40.4295658,-3.7126299,1.467174180892863
408088,2022-05-11 18:20:59,2022-05-11 18:28:17,8,57,7.3,40.4278682,-3.6954403,40.4295658,-3.7126299,1.467174180892863
408089,2022-05-11 18:21:02,2022-05-11 18:43:08,251,245,22.1,40.44421,-3.66683,40.4364,-3.71019,3.7708536880199786
408090,2022-05-11 18:21:02,2022-05-11 18:43:08,251,245,22.1,40.44421,-3.66683,40.4364,-3.71019,3.7708536880199786
408091,2022-05-11 18:21:04,2022-05-11 18:27:36,101,71,6.53,40.4231526,-3.6691524,40.4159569,-3.6738865,0.8948808781412388
408092,2022-05-11 18:21:04,2022-05-11 18:32:44,223,165,11.67,40.406837862773465,-3.7244893989507686,40.3928821,-3.6975708,2.7575363649698708
408093,2022-05-11 18:21:04,2022-05-11 18:27:36,101,71,6.53,40.4231526,-3.6691524,40.4159569,-3.6738865,0.8948808781412388
408094,2022-05-11 18:21:04,2022-05-11 18:32:44,223,165,11.67,40.406837862773465,-3.7244893989507686,40.3928821,-3.6975708,2.7575363649698708
408095,2022-05-11 18:21:05,2022-05-11 18:51:42,126,251,30.62,40.4344731,-3.7015686,40.44421,-3.66683,3.1329439662072582
408096,2022-05-11 18:21:05,2022-05-11 18:51:42,126,251,30.62,40.4344731,-3.7015686,40.44421,-3.66683,3.1329439662072582
408097,2022-05-11 18:21:09,2022-05-11 18:33:10,85,51,12.02,40.421501,-3.680008,40.4075606,-3.6935205,1.926527217067612
408098,2022-05-11 18:21:09,2022-05-11 18:33:10,85,51,12.02,40.421501,-3.680008,40.4075606,-3.6935205,1.926527217067612
408099,2022-05-11 18:21:10,2022-05-11 18:54:10,254,9,33.0,40.46041,-3.67712,40.4156057,-3.7095084,5.68629240014224
408100,2022-05-11 18:21:10,2022-05-11 18:57:13,213,119,36.05,40.38895,-3.70017,40.4013216,-3.6863218,1.807693349667402
408101,2022-05-11 18:21:10,2022-05-11 18:54:10,254,9,33.0,40.46041,-3.67712,40.4156057,-3.7095084,5.68629240014224
408102,2022-05-11 18:21:11,2022-05-11 18:41:10,127,175,19.98,40.4338516,-3.708439,40.3962222,-3.6983055,4.271243007573975
408103,2022-05-11 18:21:11,2022-05-11 18:41:10,127,175,19.98,40.4338516,-3.708439,40.3962222,-3.6983055,4.271243007573975
408104,2022-05-11 18:21:12,2022-05-11 18:27:30,11,1a,6.3,40.4269483,-3.7035918,40.4172137,-3.7018341,1.0926167257518211
408105,2022-05-11 18:21:12,2022-05-11 18:27:30,11,1a,6.3,40.4269483,-3.7035918,40.4172137,-3.7018341,1.0926167257518211
408106,2022-05-11 18:21:13,2022-05-11 18:40:27,198,178,19.23,40.4331111,-3.6915555,40.4029202,-3.6788343,3.5255830505727896
408107,2022-05-11 18:21:13,2022-05-11 18:40:27,198,178,19.23,40.4331111,-3.6915555,40.4029202,-3.6788343,3.5255830505727896
408108,2022-05-11 18:21:16,2022-05-11 18:27:56,119,53,6.67,40.4013216,-3.6863218,40.4083061,-3.7007111,1.4448662970824009
408109,2022-05-11 18:21:16,2022-05-11 18:27:56,119,53,6.67,40.4013216,-3.6863218,40.4083061,-3.7007111,1.4448662970824009
408110,2022-05-11 18:21:18,2022-05-11 18:40:41,182,27,19.38,40.4186666,-3.6657777,40.4132798,-3.6956178,2.5962764428994363
408111,2022-05-11 18:21:18,2022-05-11 18:40:41,182,27,19.38,40.4186666,-3.6657777,40.4132798,-3.6956178,2.5962764428994363
408114,2022-05-11 18:21:20,2022-05-11 18:57:51,213,119,36.52,40.38895,-3.70017,40.4013216,-3.6863218,1.807693349667402
408117,2022-05-11 18:21:47,2022-05-11 18:21:59,183,183,0.2,40.425635,-3.669339,40.425635,-3.669339,0.0
408118,2022-05-11 18:21:47,2022-05-11 18:21:59,183,183,0.2,40.425635,-3.669339,40.425635,-3.669339,0.0
408119,2022-05-11 18:21:51,2022-05-11 18:29:46,175,29,7.92,40.413736,-3.717487,40.4162619,-3.6957355,1.862785159157072
408120,2022-05-11 18:21:51,2022-05-11 18:29:46,175,29,7.92,40.413736,-3.717487,40.4162619,-3.6957355,1.862785159157072
408121,2022-05-11 18:21:53,2022-05-11 18:27:31,173,45,5.63,40.3981798,-3.7023918,40.4070358,-3.7110513,1.2277518084653942
408122,2022-05-11 18:21:53,2022-05-11 18:35:59,158,132,14.1,40.4585318,-3.684715,40.4463667,-3.7036675,2.0979571268220374
408123,2022-05-11 18:21:53,2022-05-11 18:27:31,173,45,5.63,40.3981798,-3.7023918,40.4070358,-3.7110513,1.2277518084653942
408124,2022-05-11 18:21:53,2022-05-11 18:35:59,158,132,14.1,40.4585318,-3.684715,40.4463667,-3.7036675,2.0979571268220374
408127,2022-05-11 18:22:03,2022-05-11 18:38:48,84,194,16.75,40.4032501,-3.6726019,40.43725,-3.6772222,3.800794583846619
408128,2022-05-11 18:22:03,2022-05-11 18:38:48,84,194,16.75,40.4032501,-3.6726019,40.43725,-3.6772222,3.800794583846619
408129,2022-05-11 18:22:13,2022-05-11 18:24:14,166,166,2.02,40.4345973,-3.678492,40.4345973,-3.678492,0.0
408130,2022-05-11 18:22:13,2022-05-11 18:24:14,166,166,2.02,40.4345973,-3.678492,40.4345973,-3.678492,0.0
408131,2022-05-11 18:22:18,2022-05-11 18:56:21,213,119,34.05,40.38895,-3.70017,40.4013216,-3.6863218,1.807693349667402
408132,2022-05-11 18:22:19,2022-05-11 18:35:58,28,77,13.65,40.4181518,-3.6984368,40.40635,-3.670422,2.7106737497165385
408133,2022-05-11 18:22:19,2022-05-11 18:35:58,28,77,13.65,40.4181518,-3.6984368,40.40635,-3.670422,2.7106737497165385
408134,2022-05-11 18:22:21,2022-05-11 18:41:43,29,57,19.37,40.4162619,-3.6957355,40.4295658,-3.7126299,2.057581363306668
408135,2022-05-11 18:22:21,2022-05-11 18:41:43,29,57,19.37,40.4162619,-3.6957355,40.4295658,-3.7126299,2.057581363306668
408136,2022-05-11 18:22:22,2022-05-11 19:58:18,176,176,35.93,40.4044722,-3.6959166,40.4044722,-3.6959166,0.0
408137,2022-05-11 18:22:22,2022-05-11 19:58:18,176,176,35.93,40.4044722,-3.6959166,40.4044722,-3.6959166,0.0
408138,2022-05-11 18:22:23,2022-05-11 18:28:39,163,212,6.27,40.4035988,-3.7064516,40.398247,-3.716591,1.0446544796344386
408140,2022-05-11 18:22:23,2022-05-11 18:41:35,130,175,19.2,40.44156,-3.70164,40.413736,-3.717487,3.3721487470268974
408141,2022-05-11 18:22:23,2022-05-11 18:28:39,163,212,6.27,40.4035988,-3.7064516,40.398247,-3.716591,1.0446544796344386
408142,2022-05-11 18:22:23,2022-05-11 18:41:35,130,175,19.2,40.44156,-3.70164,40.413736,-3.717487,3.3721487470268974
408143,2022-05-11 18:22:24,2022-05-11 18:41:25,175,116b,19.02,40.413736,-3.717487,40.423681,-3.710537,1.2526099128500308
408144,2022-05-11 18:22:24,2022-05-11 18:41:25,175,116b,19.02,40.413736,-3.717487,40.423681,-3.710537,1.2526099128500308
408145,2022-05-11 18:22:25,2022-05-11 18:57:06,213,119,34.68,40.38895,-3.70017,40.4013216,-3.6863218,1.807693349667402
408146,2022-05-11 18:22:27,2022-05-11 18:22:48,171,171,0.35,40.39975,-3.6983888,40.39975,-3.6983888,0.0
408147,2022-05-11 18:22:27,2022-05-11 18:22:48,171,171,0.35,40.39975,-3.6983888,40.39975,-3.6983888,0.0
408148,2022-05-11 18:22:32,2022-05-11 18:41:31,121,227,18.98,40.4017926,-3.6987665,40.39382977920336,-3.665936242935637,2.9177219743134177
408149,2022-05-11 18:22:32,2022-05-11 19:22:20,217,217,59.8,40.481086,-3.688463,40.481086,-3.688463,0.0
408150,2022-05-11 18:22:32,2022-05-11 19:22:20,217,217,59.8,40.481086,-3.688463,40.481086,-3.688463,0.0
408151,2022-05-11 18:22:32,2022-05-11 18:41:31,121,227,18.98,40.4017926,-3.6987665,40.39382977920336,-3.665936242935637,2.9177219743134177
408152,2022-05-11 18:22:33,2022-05-11 18:28:27,74,182,5.9,40.4117627,-3.6766813,40.4186666,-3.6657777,1.2006010949268358
408153,2022-05-11 18:22:33,2022-05-11 18:28:27,74,182,5.9,40.4117627,-3.6766813,40.4186666,-3.6657777,1.2006010949268358
408154,2022-05-11 18:22:38,2022-05-11 18:47:24,147,82,24.77,40.4483269,-3.6797296,40.4084556,-3.6697526,4.513198465215573
408155,2022-05-11 18:22:38,2022-05-11 18:47:24,147,82,24.77,40.4483269,-3.6797296,40.4084556,-3.6697526,4.513198465215573
408156,2022-05-11 18:22:39,2022-05-11 18:58:20,183,212,35.68,40.425635,-3.669339,40.398247,-3.716591,5.027813971073601
408157,2022-05-11 18:22:39,2022-05-11 18:58:20,183,212,35.68,40.425635,-3.669339,40.398247,-3.716591,5.027813971073601
408158,2022-05-11 18:22:43,2022-05-11 18:31:41,11,130,8.97,40.4269483,-3.7035918,40.44156,-3.70164,1.6331231302274696
408159,2022-05-11 18:22:43,2022-05-11 18:31:41,11,130,8.97,40.4269483,-3.7035918,40.44156,-3.70164,1.6331231302274696
408160,2022-05-11 18:22:50,2022-05-11 18:40:40,65,212,17.83,40.4166834,-3.6894193,40.398247,-3.716591,3.081477562539563
408161,2022-05-11 18:22:53,2022-05-11 18:36:44,86,123,13.85,40.4186516,-3.6933498,40.4306458,-3.7133412,2.1546233742387364
408162,2022-05-11 18:22:53,2022-05-11 18:36:44,86,123,13.85,40.4186516,-3.6933498,40.4306458,-3.7133412,2.1546233742387364
408163,2022-05-11 18:22:55,2022-05-11 18:51:40,134,165,28.75,40.4440297,-3.6956047,40.3928821,-3.6975708,5.689788597646435
408164,2022-05-11 18:22:55,2022-05-11 18:51:40,134,165,28.75,40.4440297,-3.6956047,40.3928821,-3.6975708,5.689788597646435
408165,2022-05-11 18:22:57,2022-05-11 18:53:57,70,56,31.0,40.4153053,-3.6779232,40.4184192,-3.7032414,2.1711747892765403
408166,2022-05-11 18:22:57,2022-05-11 18:53:57,70,56,31.0,40.4153053,-3.6779232,40.4184192,-3.7032414,2.1711747892765403
408167,2022-05-11 18:23:02,2022-05-11 18:31:01,30,39,7.98,40.4192095,-3.711504,40.4112744,-3.7088337,0.9108432969526667
408168,2022-05-11 18:23:02,2022-05-11 18:31:01,30,39,7.98,40.4192095,-3.711504,40.4112744,-3.7088337,0.9108432969526667
408169,2022-05-11 18:23:05,2022-05-11 18:57:56,217,45,34.85,40.481086,-3.688463,40.4070358,-3.7110513,8.452971080008767
408170,2022-05-11 18:23:05,2022-05-11 18:57:56,217,45,34.85,40.481086,-3.688463,40.4070358,-3.7110513,8.452971080008767
408171,2022-05-11 18:23:08,2022-05-11 18:23:30,199,199,0.37,40.4343611,-3.7149166,40.4343611,-3.7149166,0.0
408172,2022-05-11 18:23:08,2022-05-11 18:23:30,199,199,0.37,40.4343611,-3.7149166,40.4343611,-3.7149166,0.0
408173,2022-05-11 18:23:11,2022-05-11 18:30:09,176,222,6.97,40.4044722,-3.6959166,40.3917871,-3.7026789,1.5223278496612251
408174,2022-05-11 18:23:11,2022-05-11 18:30:09,176,222,6.97,40.4044722,-3.6959166,40.3917871,-3.7026789,1.5223278496612251
408175,2022-05-11 18:23:13,2022-05-11 18:44:52,129,212,21.65,40.4383865,-3.6982353,40.398247,-3.716591,4.726076730463765
408176,2022-05-11 18:23:14,2022-05-11 18:39:49,217,151,16.58,40.481086,-3.688463,40.4489101,-3.6952943,3.6241702929983366
408177,2022-05-11 18:23:14,2022-05-11 18:39:49,217,151,16.58,40.481086,-3.688463,40.4489101,-3.6952943,3.6241702929983366
408178,2022-05-11 18:23:16,2022-05-11 19:56:37,45,182,33.35,40.4070358,-3.7110513,40.4186666,-3.6657777,4.045303219794145
408179,2022-05-11 18:23:20,2022-05-11 18:53:22,261,235,30.03,40.45109,-3.72937,40.39440607959559,-3.708042972844556,6.556419000317094
408180,2022-05-11 18:23:20,2022-05-11 18:53:22,261,235,30.03,40.45109,-3.72937,40.39440607959559,-3.708042972844556,6.556419000317094
408181,2022-05-11 18:23:24,2022-05-11 18:36:57,129,42,13.55,40.4383865,-3.6982353,40.4107085,-3.6982318,3.077653193927768
408182,2022-05-11 18:23:24,2022-05-11 18:36:57,129,42,13.55,40.4383865,-3.6982353,40.4107085,-3.6982318,3.077653193927768
408183,2022-05-11 18:23:25,2022-05-11 18:29:50,26,5,6.42,40.4202834,-3.7081246,40.42852,-3.70205,1.0503437486558729
408184,2022-05-11 18:23:25,2022-05-11 18:29:50,26,5,6.42,40.4202834,-3.7081246,40.42852,-3.70205,1.0503437486558729
408185,2022-05-11 18:23:29,2022-05-11 18:43:54,59,191,20.42,40.4255495,-3.7043418,40.4346388,-3.674,2.759887879651608
408186,2022-05-11 18:23:29,2022-05-11 18:48:55,216,227,25.43,40.413764,-3.728318,40.39382977920336,-3.665936242935637,5.728371249624552
408187,2022-05-11 18:23:29,2022-05-11 18:48:55,216,227,25.43,40.413764,-3.728318,40.39382977920336,-3.665936242935637,5.728371249624552
408188,2022-05-11 18:23:31,2022-05-11 18:37:19,176,2,13.8,40.4044722,-3.6959166,40.4205886,-3.7058415,1.979280130098416
408189,2022-05-11 18:23:31,2022-05-11 18:37:19,176,2,13.8,40.4044722,-3.6959166,40.4205886,-3.7058415,1.979280130098416
