Trip Id,Trip  Duration,Start Station Id,Start Time,Start Station Name,End Station Id,End Time,End Station Name,Bike Id,User Type,Model
28139209,896,7656,2024-05-05 15:04:00,Bloor St W / Brock Ave,7238,05/05/2024 15:19,Sorauren Ave / Geoffrey St - SMART,1466,Casual Member,ICONIC
28139210,1945,7120,2024-05-05 15:04:00,Gerrard St E / River St,7210,05/05/2024 15:37,Mary McCormick Rec Centre (Sheridan Ave),2317,Casual Member,ICONIC
28139211,596,7686,2024-05-05 15:04:00,Lower Jarvis St / The Esplanade,7076,05/05/2024 15:14,York St / Queens Quay W,3539,Casual Member,ICONIC
28139212,884,7332,2024-05-05 15:04:00,200 Bloor St E,7119,05/05/2024 15:19,Sumach St / Carlton St (Riverdale Farm),5023,Casual Member,ICONIC
28139213,336,7302,2024-05-05 15:04:00,Winona Dr / Davenport Rd,7326,05/05/2024 15:10,Davenport Rd / Lansdowne Ave,9162,Casual Member,EFIT
28139214,3056,7583,2024-05-05 15:04:00,Eglinton Ave W / Scarlett Rd,7859,05/05/2024 15:55,Mallaby Park ,2429,Casual Member,ICONIC
28139215,1656,7317,2024-05-05 15:04:00,Hubbard Blvd / Balsam Av,7236,05/05/2024 15:32,Thompson St / Broadview Ave - SMART,7576,Casual Member,EFIT G5
28139216,538,7089,2024-05-05 15:04:00,Church St  / Wood St,7432,05/05/2024 15:13,Frederick St / King St E,4158,Casual Member,ICONIC
28139217,873,7173,2024-05-05 15:04:00,Cariboo Ave / Railpath Trail,7223,05/05/2024 15:19,Parkside Dr / Bloor St W - SMART,8182,Casual Member,EFIT G5
28139218,298,7111,2024-05-05 15:05:00,King St W / Douro St,7925,05/05/2024 15:10,Niagara St / King St W - SMART,1405,Casual Member,ICONIC
28139219,2271,7730,2024-05-05 15:05:00,800 Fleet St (South),7657,05/05/2024 15:42,1 Market St - SMART,7716,Casual Member,EFIT G5
28139220,1456,7569,2024-05-05 15:05:00,Toronto Inukshuk Park,7289,05/05/2024 15:29,Humber Bay Shores Park East,7031,Casual Member,ICONIC
28139221,711,7533,2024-05-05 15:05:00,Housey St / Dan Leckie Way,7399,05/05/2024 15:16,Lower Jarvis St / Queens Quay E,7307,Annual Member,ICONIC
28139222,255,7038,2024-05-05 15:05:00,Dundas St W / Yonge St,7668,05/05/2024 15:09,Simcoe St / Dundas St W - SMART,3568,Casual Member,ICONIC
28139223,842,7173,2024-05-05 15:05:00,Cariboo Ave / Railpath Trail,7223,05/05/2024 15:19,Parkside Dr / Bloor St W - SMART,2105,Casual Member,ICONIC
28139224,992,7155,2024-05-05 15:05:00,Bathurst St / Lennox St,7790,05/05/2024 15:21,Lynn Williams St / Pirandello St ,7987,Annual Member,EFIT G5
28139225,2100,7183,2024-05-05 15:05:00,St Clarens Ave / College St,7238,05/05/2024 15:40,Sorauren Ave / Geoffrey St - SMART,7476,Casual Member,EFIT G5
28139226,334,7046,2024-05-05 15:05:00,Niagara St / Richmond St W,7927,05/05/2024 15:10,Strachan Ave / East Liberty St - SMART,4573,Annual Member,ICONIC
28139227,770,7542,2024-05-05 15:05:00,Queen St W / John St,7016,05/05/2024 15:18,Bay St / Queens Quay W (Ferry Terminal),5935,Casual Member,ICONIC
28139228,1358,7090,2024-05-05 15:05:00,Danforth Ave / Lamb Ave,7504,05/05/2024 15:28,Gerrard St E / Victoria Park Ave - SMART,7279,Annual Member,ICONIC
28139229,659,7575,2024-05-05 15:05:00,Bayview Ave / Lawren Harris Square,7168,05/05/2024 15:16,Queens Quay / Yonge St,1562,Casual Member,ICONIC
28139230,779,7044,2024-05-05 15:05:00,Church St / Alexander St,7351,05/05/2024 15:18,Pretoria Ave / Broadview Ave,1122,Casual Member,ICONIC
28139231,619,7042,2024-05-05 15:05:00,Sherbourne St / Wellesley St E,7163,05/05/2024 15:16,Yonge St / Wood St,7207,Casual Member,EFIT
28139232,765,7296,2024-05-05 15:05:00,Westmoreland Ave / Fernbank Ave,7204,05/05/2024 15:18,College St / Crawford St,2717,Casual Member,ICONIC
28139233,1518,7002,2024-05-05 15:05:00,St. George St / Bloor St W,7666,05/05/2024 15:31,Dundas St W / St Helen's Ave - SMART,6203,Casual Member,ICONIC
28139234,157,7796,2024-05-05 15:05:00,Dundas St E / River St,7100,05/05/2024 15:08,Dundas St E / Regent Park Blvd,4087,Casual Member,ICONIC
28139235,764,7384,2024-05-05 15:05:00,Cumberland St / Bay St SMART,7078,05/05/2024 15:18,College St / Major St,5443,Casual Member,ICONIC
28139236,1413,7569,2024-05-05 15:05:00,Toronto Inukshuk Park,7289,05/05/2024 15:29,Humber Bay Shores Park East,6262,Casual Member,ICONIC
28139237,1251,7000,2024-05-05 15:05:00,Fort York  Blvd / Capreol Ct,7368,05/05/2024 15:26,Lisgar St / Dundas St W - SMART,3043,Casual Member,ICONIC
28139238,783,7121,2024-05-05 15:05:00,Jarvis St / Dundas St E,7716,05/05/2024 15:19,Church St / The Esplanade,1241,Casual Member,ICONIC
28139239,1227,7688,2024-05-05 15:06:00,High Park Blvd / Parkside Dr,7084,05/05/2024 15:26,High Park - Grenadier Cafe,4596,Casual Member,ICONIC
28139241,2101,7043,2024-05-05 15:06:00,Queens Quay W / Lower Simcoe St,7239,05/05/2024 15:41,Bloor St W / Manning Ave - SMART,145,Casual Member,ICONIC
28139240,1503,7002,2024-05-05 15:06:00,St. George St / Bloor St W,7666,05/05/2024 15:31,Dundas St W / St Helen's Ave - SMART,6146,Casual Member,ICONIC
28139242,761,7322,2024-05-05 15:06:00,East Liberty St / Western Battery Rd,7018,05/05/2024 15:18,Bremner Blvd / Rees St,3859,Casual Member,ICONIC
28139243,767,7543,2024-05-05 15:06:00,Nassau St / Bellevue Ave,7418,05/05/2024 15:18,College Park - Yonge St Entrance,366,Casual Member,ICONIC
28139244,853,7206,2024-05-05 15:06:00,Claremont St / Dundas St W,7006,05/05/2024 15:20,Bay St / College St (East Side),6651,Casual Member,EFIT
28139245,342,7027,2024-05-05 15:06:00,Beverley St / Dundas St W,7502,05/05/2024 15:12,University Ave / College St (East),6563,Casual Member,ICONIC
28139246,1544,7543,2024-05-05 15:06:00,Nassau St / Bellevue Ave,7398,05/05/2024 15:32,York St / Lake Shore Blvd W,1638,Casual Member,ICONIC
28139247,796,7058,2024-05-05 15:06:00,Huron St / Harbord St,7049,05/05/2024 15:19,Portland St / Queen St W,4542,Annual Member,ICONIC
28139248,1176,7688,2024-05-05 15:06:00,High Park Blvd / Parkside Dr,7084,05/05/2024 15:26,High Park - Grenadier Cafe,3217,Casual Member,ICONIC
28139249,909,7017,2024-05-05 15:06:00,Widmer St / Adelaide St W - SMART,7271,05/05/2024 15:21,Yonge St / Alexander St - SMART,6596,Casual Member,ICONIC
28139250,748,7543,2024-05-05 15:06:00,Nassau St / Bellevue Ave,7418,05/05/2024 15:18,College Park - Yonge St Entrance,5941,Casual Member,ICONIC
28139251,729,7322,2024-05-05 15:06:00,East Liberty St / Western Battery Rd,7018,05/05/2024 15:18,Bremner Blvd / Rees St,3966,Casual Member,ICONIC
28139252,1452,7210,2024-05-05 15:06:00,Mary McCormick Rec Centre (Sheridan Ave),7713,05/05/2024 15:30,Temperance St / Bay St,4533,Casual Member,ICONIC
28139253,440,7013,2024-05-05 15:06:00,Scott St / The Esplanade,7391,05/05/2024 15:13,Yonge St / Dundas Sq,3803,Casual Member,ICONIC
28139254,287,7100,2024-05-05 15:06:00,Dundas St E / Regent Park Blvd,7108,05/05/2024 15:11,Front St E / Cherry St,1880,Annual Member,ICONIC
28139255,1195,7000,2024-05-05 15:06:00,Fort York  Blvd / Capreol Ct,7368,05/05/2024 15:26,Lisgar St / Dundas St W - SMART,5281,Casual Member,ICONIC
28139256,746,7054,2024-05-05 15:06:00,Navy Wharf Crt / Bremner Blvd,7102,05/05/2024 15:19,Nelson St / Duncan St,5667,Casual Member,ICONIC
28139257,1515,7543,2024-05-05 15:06:00,Nassau St / Bellevue Ave,7076,05/05/2024 15:32,York St / Queens Quay W,655,Annual Member,ICONIC
28139258,198,7816,2024-05-05 15:06:00,Bay St / Dundas St W,7006,05/05/2024 15:10,Bay St / College St (East Side),513,Casual Member,ICONIC
28139259,724,7089,2024-05-05 15:06:00,Church St  / Wood St,7100,05/05/2024 15:19,Dundas St E / Regent Park Blvd,8169,Casual Member,EFIT G5
28139260,1567,7006,2024-05-05 15:07:00,Bay St / College St (East Side),7348,05/05/2024 15:33,Pape Ave / Gamble Ave,7424,Casual Member,EFIT G5
28139261,442,7724,2024-05-05 15:07:00,Wellesley St E / Parliament St,7286,05/05/2024 15:14,Gerrard St E / Broadview Ave  - SMART,576,Annual Member,ICONIC
28139262,1519,7685,2024-05-05 15:07:00,King St W / Brant St,7026,05/05/2024 15:32,Bay St / St. Joseph St,2769,Casual Member,ICONIC
28139264,596,7204,2024-05-05 15:07:00,College St / Crawford St,7546,05/05/2024 15:17,Ross St / Cecil St - SMART,1316,Casual Member,ICONIC
28139265,701,7089,2024-05-05 15:07:00,Church St  / Wood St,7100,05/05/2024 15:19,Dundas St E / Regent Park Blvd,7663,Casual Member,EFIT G5
28139266,1550,7063,2024-05-05 15:07:00,Queen's Park / Bloor St W,7322,05/05/2024 15:33,East Liberty St / Western Battery Rd,9141,Casual Member,EFIT
28139267,1396,7721,2024-05-05 15:07:00,Widmer St / King St W,7246,05/05/2024 15:30,Yonge St / Bloor St,2198,Casual Member,ICONIC
28139268,796,7686,2024-05-05 15:07:00,Lower Jarvis St / The Esplanade,7217,05/05/2024 15:20,Soho St / Queen St W,359,Casual Member,ICONIC
28139269,1225,7007,2024-05-05 15:07:00,College St / Huron St,7353,05/05/2024 15:28,Fulton Ave / Pape Ave,7924,Casual Member,EFIT G5
28139270,791,7686,2024-05-05 15:07:00,Lower Jarvis St / The Esplanade,7217,05/05/2024 15:20,Soho St / Queen St W,5536,Casual Member,ICONIC
28139271,391,7001,2024-05-05 15:07:00,Wellesley Station Green P,7250,05/05/2024 15:14,Ursula Franklin St / St. George St - SMART,7384,Annual Member,EFIT G5
28139273,246,7076,2024-05-05 15:07:00,York St / Queens Quay W,7057,05/05/2024 15:11,Simcoe St / Wellington St W South,942,Casual Member,ICONIC
28139274,266,7298,2024-05-05 15:07:00,Bathurst St / Adelaide St W,7324,05/05/2024 15:12,King St W / Charlotte St,5129,Casual Member,ICONIC
28139275,460,7351,2024-05-05 15:07:00,Pretoria Ave / Broadview Ave,7236,05/05/2024 15:15,Thompson St / Broadview Ave - SMART,7484,Casual Member,EFIT G5
28139276,959,7055,2024-05-05 15:07:00,Jarvis St / Carlton St,7104,05/05/2024 15:23,King St E / River St,7226,Casual Member,EFIT
28139277,743,7107,2024-05-05 15:07:00,Cherry St / Distillery Ln,7693,05/05/2024 15:20,Mutual St / Shuter St (Arena Gardens),475,Casual Member,ICONIC
28139278,862,7180,2024-05-05 15:07:00,Lansdowne Subway Station,7654,05/05/2024 15:22,Bloor St W / Pacific Ave,6129,Casual Member,ICONIC
28139280,1962,7534,2024-05-05 15:08:00,Walnut Ave / Queen St W,7465,05/05/2024 15:40,Russell Hill Rd / St Clair Ave W,5844,Casual Member,ICONIC
28139281,616,7016,2024-05-05 15:08:00,Bay St / Queens Quay W (Ferry Terminal),7462,05/05/2024 15:18,Richmond St E / Yonge St,1751,Casual Member,ICONIC
28139282,837,7102,2024-05-05 15:08:00,Nelson St / Duncan St,7036,05/05/2024 15:22,Trinity St /Front St E,2854,Casual Member,ICONIC
28139283,1173,7018,2024-05-05 15:08:00,Bremner Blvd / Rees St,7100,05/05/2024 15:27,Dundas St E / Regent Park Blvd,8133,Annual Member,EFIT G5
28139284,2002,7909,2024-05-05 15:08:00,E.T Seton Park - South ,7475,05/05/2024 15:41,Jarvis St / Richmond St E,2701,Casual Member,ICONIC
28139285,846,7180,2024-05-05 15:08:00,Lansdowne Subway Station,7654,05/05/2024 15:22,Bloor St W / Pacific Ave,2245,Casual Member,ICONIC
28139286,446,7046,2024-05-05 15:08:00,Niagara St / Richmond St W,7112,05/05/2024 15:15,Liberty St / Fraser Ave Green P,4263,Casual Member,ICONIC
28139287,825,7102,2024-05-05 15:08:00,Nelson St / Duncan St,7036,05/05/2024 15:21,Trinity St /Front St E,450,Casual Member,ICONIC
28139288,889,7346,2024-05-05 15:08:00,Logan Ave / Gerrard St E,7410,05/05/2024 15:23,Howard St / Rose Ave,6595,Casual Member,ICONIC
28139289,955,7021,2024-05-05 15:08:00,Bay St / Albert St,7575,05/05/2024 15:24,Bayview Ave / Lawren Harris Square,7855,Casual Member,EFIT G5
28139290,545,7199,2024-05-05 15:08:00,College St / Markham St,7323,05/05/2024 15:17,457 King St W,4725,Casual Member,ICONIC
28139292,139,7131,2024-05-05 15:08:00,Taddle Creek Park,7130,05/05/2024 15:10,Davenport Rd / Bedford Rd,7721,Annual Member,EFIT G5
28139294,597,7204,2024-05-05 15:08:00,College St / Crawford St,7656,05/05/2024 15:18,Bloor St W / Brock Ave,5972,Casual Member,ICONIC
28139296,432,7796,2024-05-05 15:08:00,Dundas St E / River St,7693,05/05/2024 15:15,Mutual St / Shuter St (Arena Gardens),7181,Casual Member,EFIT
28139297,5434,7492,2024-05-05 15:08:00,Cherry St / Lake Shore Blvd E,7692,05/05/2024 16:39,85 Lee Ave,6153,Casual Member,ICONIC
28139299,2138,7781,2024-05-05 15:08:00,St Clair Ave W / Avenue Rd ,7442,05/05/2024 15:44,Lonsdale Rd / Spadina Rd,7558,Casual Member,EFIT G5
28139300,540,7816,2024-05-05 15:08:00,Bay St / Dundas St W,7102,05/05/2024 15:17,Nelson St / Duncan St,6594,Casual Member,ICONIC
28139302,561,7126,2024-05-05 15:08:00,Yonge St / Yorkville Ave,7710,05/05/2024 15:18,11 Spadina Rd,632,Casual Member,ICONIC
28139303,864,7009,2024-05-05 15:09:00,King St E / Jarvis St,7032,05/05/2024 15:23,Augusta Ave / Dundas St W,5236,Annual Member,ICONIC
28139304,957,7816,2024-05-05 15:09:00,Bay St / Dundas St W,7433,05/05/2024 15:25,Dundas St E / Boulton Ave - SMART,6168,Casual Member,ICONIC
28139305,1734,7153,2024-05-05 15:09:00,Bloor St W / Christie St,7565,05/05/2024 15:38,St Clair Ave W / Gunns Rd,4782,Casual Member,ICONIC
28139306,561,7816,2024-05-05 15:09:00,Bay St / Dundas St W,7102,05/05/2024 15:18,Nelson St / Duncan St,5466,Casual Member,ICONIC
28139307,163,7765,2024-05-05 15:09:00,St. John's Rd / Dundas St W,7581,05/05/2024 15:11,High Park Ave / Dundas St W,4647,Casual Member,ICONIC
28139308,186,7311,2024-05-05 15:09:00,Sherbourne St / Isabella St,7311,05/05/2024 15:12,Sherbourne St / Isabella St,2128,Casual Member,ICONIC
28139309,348,7174,2024-05-05 15:09:00,Bloor St W / Dundas St W,7866,05/05/2024 15:15,697 Lansdowne Ave ,6562,Annual Member,ICONIC
28139311,316,7204,2024-05-05 15:09:00,College St / Crawford St,7207,05/05/2024 15:14,Dundas St W / Crawford St,5004,Casual Member,ICONIC
28139312,498,7174,2024-05-05 15:09:00,Bloor St W / Dundas St W,7205,05/05/2024 15:17,Rusholme Park Cres / College St,5137,Casual Member,ICONIC
28139314,2571,7514,2024-05-05 15:09:00,Humber Bay Shores Park / Marine Parade Dr,7168,05/05/2024 15:52,Queens Quay / Yonge St,7537,Casual Member,EFIT G5
28139315,319,7036,2024-05-05 15:09:00,Trinity St /Front St E,7065,05/05/2024 15:14,Dundas St E / Parliament St,6825,Casual Member,EFIT
28139316,817,7514,2024-05-05 15:09:00,Humber Bay Shores Park / Marine Parade Dr,7518,05/05/2024 15:23,Lake Shore Blvd W / Colborne Lodge Dr,2991,Casual Member,ICONIC
28139317,1670,7822,2024-05-05 15:09:00,Leslie St / Commissioners St  ,7822,05/05/2024 15:37,Leslie St / Commissioners St  ,1488,Casual Member,ICONIC
28139318,1710,7153,2024-05-05 15:09:00,Bloor St W / Christie St,7565,05/05/2024 15:38,St Clair Ave W / Gunns Rd,7003,Casual Member,ICONIC
28139319,1737,7620,2024-05-05 15:09:00,Eglinton Ave E / Redpath Ave,7381,05/05/2024 15:38,Yonge St / Orchard View Blvd,344,Casual Member,ICONIC
28139320,2290,7285,2024-05-05 15:09:00,Spadina Ave / Harbord St - SMART,7094,05/05/2024 15:47,14 Arundel Ave,7525,Casual Member,EFIT G5
28139321,2719,7620,2024-05-05 15:09:00,Eglinton Ave E / Redpath Ave,7156,05/05/2024 15:55,Salem Ave / Bloor St W,880,Casual Member,ICONIC
28139322,325,7795,2024-05-05 15:10:00,519 Church St  - SMART,7164,05/05/2024 15:15,Gould St / Yonge St (TMU),1365,Casual Member,ICONIC
28139323,854,7478,2024-05-05 15:10:00,Ellis Ave / The Queensway,7688,05/05/2024 15:24,High Park Blvd / Parkside Dr,3174,Casual Member,ICONIC
28139325,2539,7514,2024-05-05 15:10:00,Humber Bay Shores Park / Marine Parade Dr,7840,05/05/2024 15:52,Mabelle Park,518,Casual Member,ICONIC
28139327,771,7928,2024-05-05 15:10:00,Simcoe St / Pullan Pl,7712,05/05/2024 15:23,Queen St W / Shaw St,6819,Annual Member,EFIT
28139328,1286,7704,2024-05-05 15:10:00,24 Mountjoy Ave,7264,05/05/2024 15:31,Bloor St E / Huntley St - SMART,479,Casual Member,ICONIC
28139329,887,7770,2024-05-05 15:10:00,Spadina Ave / Sullivan St,7795,05/05/2024 15:25,519 Church St  - SMART,3976,Casual Member,ICONIC
28139330,5338,7492,2024-05-05 15:10:00,Cherry St / Lake Shore Blvd E,7692,05/05/2024 16:39,85 Lee Ave,3816,Casual Member,ICONIC
28139331,880,7642,2024-05-05 15:10:00,Yonge St / St Clair Ave,7311,05/05/2024 15:25,Sherbourne St / Isabella St,2002,Casual Member,ICONIC
28139334,1115,7695,2024-05-05 15:10:00,Queen St E / Joseph Duggan Rd,7114,05/05/2024 15:28,Carlton St / Parliament St,8141,Annual Member,EFIT G5
28139332,1916,7381,2024-05-05 15:10:00,Yonge St / Orchard View Blvd,7816,05/05/2024 15:42,Bay St / Dundas St W,7792,Casual Member,EFIT G5
28139333,1967,7381,2024-05-05 15:10:00,Yonge St / Orchard View Blvd,7816,05/05/2024 15:43,Bay St / Dundas St W,7763,Casual Member,EFIT G5
28139335,1243,7575,2024-05-05 15:10:00,Bayview Ave / Lawren Harris Square,7078,05/05/2024 15:31,College St / Major St,7508,Casual Member,EFIT G5
28139336,374,7418,2024-05-05 15:10:00,College Park - Yonge St Entrance,7031,05/05/2024 15:16,Jarvis St / Isabella St,2875,Casual Member,ICONIC
28139337,531,7010,2024-05-05 15:10:00,King St W / Spadina Ave,7175,05/05/2024 15:19,HTO Park (Queens Quay W),1945,Casual Member,ICONIC
28139338,397,7041,2024-05-05 15:10:00,Edward St / Yonge St,7646,05/05/2024 15:17,University Ave / Richmond St W,930,Casual Member,ICONIC
28139339,772,7836,2024-05-05 15:10:00,Harvie Ave / Rogers Rd,7526,05/05/2024 15:23,Bartlett Parkette,7453,Casual Member,EFIT G5
28139340,925,7583,2024-05-05 15:10:00,Eglinton Ave W / Scarlett Rd,7860,05/05/2024 15:26,Cruickshank Park,3228,Casual Member,ICONIC
28139341,1156,7816,2024-05-05 15:10:00,Bay St / Dundas St W,7204,05/05/2024 15:29,College St / Crawford St,3545,Casual Member,ICONIC
28139343,820,7236,2024-05-05 15:10:00,Thompson St / Broadview Ave - SMART,7906,05/05/2024 15:24,Princess St / Front St E,2453,Casual Member,ICONIC
28139344,480,7444,2024-05-05 15:10:00,Clendenan Ave / Rowland St - SMART,7441,05/05/2024 15:18,Pacific Ave / Glenlake Ave,1684,Casual Member,ICONIC
28139345,773,7277,2024-05-05 15:10:00,Chorley Park - SMART,7126,05/05/2024 15:23,Yonge St / Yorkville Ave,8434,Casual Member,EFIT
28139346,259,7015,2024-05-05 15:10:00,King St W / Bay St (West Side),7924,05/05/2024 15:15,Duncan St / Adelaide St W - SMART,255,Casual Member,ICONIC
28139347,335,7013,2024-05-05 15:10:00,Scott St / The Esplanade,7375,05/05/2024 15:16,Front St E / Scott St,5075,Casual Member,ICONIC
28139348,490,7006,2024-05-05 15:10:00,Bay St / College St (East Side),7127,05/05/2024 15:19,Bay St / Scollard St,6834,Casual Member,EFIT
28139349,126,7252,2024-05-05 15:10:00,Robert St / Bloor St W - SMART,7285,05/05/2024 15:13,Spadina Ave / Harbord St - SMART,3683,Casual Member,ICONIC
28139350,784,7365,2024-05-05 15:10:00,Kewbeach Ave / Kenilworth Ave,7822,05/05/2024 15:23,Leslie St / Commissioners St  ,2410,Annual Member,ICONIC
28139351,2493,7175,2024-05-05 15:10:00,HTO Park (Queens Quay W),7514,05/05/2024 15:52,Humber Bay Shores Park / Marine Parade Dr,5702,Casual Member,ICONIC
28139352,10119,7224,2024-05-05 15:10:00,Bloor St W / High Park Ave (High Park),7208,05/05/2024 17:59,80 Clinton St,3691,Casual Member,ICONIC
28139353,519,7386,2024-05-05 15:11:00,D'Arcy St / McCaul St - SMART,7273,05/05/2024 15:19,Bay St / Charles St W - SMART,7451,Annual Member,EFIT G5
28139354,1298,7148,2024-05-05 15:11:00,King St W / Joe Shuster Way,7059,05/05/2024 15:32,Front St W / Blue Jays Way,790,Casual Member,ICONIC
28139355,655,7112,2024-05-05 15:11:00,Liberty St / Fraser Ave Green P,7217,05/05/2024 15:21,Soho St / Queen St W,6441,Annual Member,ICONIC
28139356,2136,7175,2024-05-05 15:11:00,HTO Park (Queens Quay W),7514,05/05/2024 15:46,Humber Bay Shores Park / Marine Parade Dr,7333,Casual Member,ICONIC
28139357,10200,7016,2024-05-05 15:11:00,Bay St / Queens Quay W (Ferry Terminal),7016,05/05/2024 18:01,Bay St / Queens Quay W (Ferry Terminal),1998,Casual Member,ICONIC
28139358,391,7002,2024-05-05 15:11:00,St. George St / Bloor St W,7766,05/05/2024 15:17,Albany Ave / Bloor St W,5678,Casual Member,ICONIC
28139359,1678,7018,2024-05-05 15:11:00,Bremner Blvd / Rees St,7202,05/05/2024 15:39,Queen St W / Bay St (City Hall),6149,Casual Member,ICONIC
28139360,765,7365,2024-05-05 15:11:00,Kewbeach Ave / Kenilworth Ave,7822,05/05/2024 15:23,Leslie St / Commissioners St  ,2274,Casual Member,ICONIC
28139361,449,7208,2024-05-05 15:11:00,80 Clinton St,7153,05/05/2024 15:18,Bloor St W / Christie St,5413,Annual Member,ICONIC
28139363,738,7055,2024-05-05 15:11:00,Jarvis St / Carlton St,7104,05/05/2024 15:23,King St E / River St,907,Casual Member,ICONIC
28139364,140,7148,2024-05-05 15:11:00,King St W / Joe Shuster Way,7148,05/05/2024 15:13,King St W / Joe Shuster Way,4733,Casual Member,ICONIC
28139365,991,7239,2024-05-05 15:11:00,Bloor St W / Manning Ave - SMART,7174,05/05/2024 15:27,Bloor St W / Dundas St W,4201,Casual Member,ICONIC
28139366,1269,7381,2024-05-05 15:11:00,Yonge St / Orchard View Blvd,7818,05/05/2024 15:32,Soudan Ave / Yonge St ,7656,Casual Member,EFIT G5
28139367,981,7239,2024-05-05 15:11:00,Bloor St W / Manning Ave - SMART,7174,05/05/2024 15:27,Bloor St W / Dundas St W,3919,Casual Member,ICONIC
28139368,638,7150,2024-05-05 15:11:00,Dufferin St / Sylvan Av (Dufferin Grove Park),7148,05/05/2024 15:22,King St W / Joe Shuster Way,7623,Casual Member,EFIT G5
28139369,10153,7016,2024-05-05 15:11:00,Bay St / Queens Quay W (Ferry Terminal),7016,05/05/2024 18:00,Bay St / Queens Quay W (Ferry Terminal),5030,Casual Member,ICONIC
28139370,462,7069,2024-05-05 15:11:00,Queen St W / Spadina Ave,7021,05/05/2024 15:19,Bay St / Albert St,5238,Annual Member,ICONIC
28139371,491,7108,2024-05-05 15:11:00,Front St E / Cherry St,7016,05/05/2024 15:19,Bay St / Queens Quay W (Ferry Terminal),7459,Annual Member,EFIT G5
28139372,350,7545,2024-05-05 15:11:00,Baldwin St / Henry St,7545,05/05/2024 15:17,Baldwin St / Henry St,8156,Casual Member,EFIT G5
28139373,2462,7175,2024-05-05 15:11:00,HTO Park (Queens Quay W),7514,05/05/2024 15:52,Humber Bay Shores Park / Marine Parade Dr,4433,Casual Member,ICONIC
28139374,773,7156,2024-05-05 15:11:00,Salem Ave / Bloor St W,7496,05/05/2024 15:24,Sunnyside Ave / The Queensway - SMART,3200,Casual Member,ICONIC
28139375,746,7298,2024-05-05 15:11:00,Bathurst St / Adelaide St W,7543,05/05/2024 15:24,Nassau St / Bellevue Ave,1039,Casual Member,ICONIC
28139376,782,7150,2024-05-05 15:12:00,Dufferin St / Sylvan Av (Dufferin Grove Park),7912,05/05/2024 15:25,Joe Shuster Way / King St W ,7117,Casual Member,EFIT
28139377,909,7153,2024-05-05 15:12:00,Bloor St W / Christie St,7386,05/05/2024 15:27,D'Arcy St / McCaul St - SMART,741,Annual Member,ICONIC
28139378,414,7527,2024-05-05 15:12:00,Joseph J Piccininni Community Centre,7641,05/05/2024 15:18,Annette St / Dundas St W,3206,Casual Member,ICONIC
28139379,203,7504,2024-05-05 15:12:00,Gerrard St E / Victoria Park Ave - SMART,7486,05/05/2024 15:15,Gerrard St E / Main St,8135,Casual Member,EFIT G5
28139380,310,7204,2024-05-05 15:12:00,College St / Crawford St,7712,05/05/2024 15:17,Queen St W / Shaw St,2431,Casual Member,ICONIC
28139381,337,7545,2024-05-05 15:12:00,Baldwin St / Henry St,7545,05/05/2024 15:17,Baldwin St / Henry St,5863,Casual Member,ICONIC
28139382,508,7285,2024-05-05 15:12:00,Spadina Ave / Harbord St - SMART,7217,05/05/2024 15:20,Soho St / Queen St W,4426,Casual Member,ICONIC
28139383,3088,7253,2024-05-05 15:12:00,John St  / Mercer St - SMART,7055,05/05/2024 16:03,Jarvis St / Carlton St,959,Casual Member,ICONIC
28139384,1893,7617,2024-05-05 15:12:00,Starspray Blvd / Lawrence Ave E,7617,05/05/2024 15:43,Starspray Blvd / Lawrence Ave E,358,Casual Member,ICONIC
28139385,1806,7163,2024-05-05 15:12:00,Yonge St / Wood St,7041,05/05/2024 15:42,Edward St / Yonge St,3278,Casual Member,ICONIC
28139387,1614,7122,2024-05-05 15:12:00,Niagara St / Tecumseth St,7016,05/05/2024 15:39,Bay St / Queens Quay W (Ferry Terminal),194,Casual Member,ICONIC
28139388,630,7030,2024-05-05 15:12:00,Bay St / Wellesley St W,7039,05/05/2024 15:22,Simcoe St / Michael Sweet Ave,7811,Casual Member,EFIT G5
28139389,1353,7041,2024-05-05 15:12:00,Edward St / Yonge St,7160,05/05/2024 15:34,King St W / Tecumseth St,6964,Casual Member,ICONIC
28139390,480,7422,2024-05-05 15:12:00,Tyndall Ave / King St W - SMART,7243,05/05/2024 15:20,Exhibition GO Station,41,Casual Member,ICONIC
28139391,2355,7514,2024-05-05 15:12:00,Humber Bay Shores Park / Marine Parade Dr,7016,05/05/2024 15:51,Bay St / Queens Quay W (Ferry Terminal),3847,Casual Member,ICONIC
28139392,247,7022,2024-05-05 15:12:00,Simcoe St / Queen St W,7462,05/05/2024 15:16,Richmond St E / Yonge St,4081,Casual Member,ICONIC
28139393,5113,7473,2024-05-05 15:12:00,Adelaide St W / Strachan Ave,7822,05/05/2024 16:37,Leslie St / Commissioners St  ,4098,Casual Member,ICONIC
28139394,553,7718,2024-05-05 15:12:00,St. Andrew's Playground Park,7417,05/05/2024 15:21,King St W / Jordan St,5480,Casual Member,ICONIC
28139395,622,7752,2024-05-05 15:12:00,1926 Lake Shore Blvd W,7224,05/05/2024 15:22,Bloor St W / High Park Ave (High Park),7396,Casual Member,EFIT G5
28139396,544,7721,2024-05-05 15:12:00,Widmer St / King St W,7009,05/05/2024 15:21,King St E / Jarvis St,2922,Casual Member,ICONIC
